name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
india,2023-04-22T01:00:00,26,26,12,41.73,0,0,,0,0,11.9,13,330,1006,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-22T02:00:00,25.9,25.9,15.6,53.24,0,0,,0,0,10.4,8.8,70,1004.3,51.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-22T03:00:00,24,24,12,47.01,0,0,,0,0,10.4,9.4,50,1005,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-22T04:00:00,24,24,10,41.17,0,0,,0,0,8.3,11.2,70,1005,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-22T05:00:00,22.7,22.7,13.2,54.91,0,0,,0,0,6.5,2.5,70,1003.5,0,2.2,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-04-22T06:00:00,24,24,9,38.49,0,0,,0,0,6.1,7.6,110,1005,0,3,0,0,0,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-22T07:00:00,26,26,8,31.93,0,0,,0,0,4.7,7.6,110,1006,0,2,21.8,0.1,0,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-22T08:00:00,26.8,26.7,11.9,39.5,0,0,,0,0,8.3,8.8,96,1005.9,0.2,2.2,184.5,0.7,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-22T09:00:00,30,28.3,5,20.57,0,0,,0,0,11.2,9.4,50,1008,0,4,410.9,1.5,4,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-22T10:00:00,32,29.8,4,17.11,0,0,,0,0,13.7,7.6,90,1008,0,4,627.6,2.3,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-22T11:00:00,33.3,31.7,10.7,25.08,0,0,,0,0,16.6,10.2,199,1006,0,4,804.9,2.9,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-22T12:00:00,34,31.6,4,15.29,0,0,,0,0,18.7,14.8,280,1007,27.2,5,925.5,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-22T13:00:00,34,31.6,4,15.29,0,0,,0,0,18.4,9.4,260,1007,27.2,5,909.1,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-22T14:00:00,35.5,33.9,10.5,22,0,0,,0,0,22.3,7.8,330,1004,29.3,4.1,961.5,3.5,10,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-22T15:00:00,34,31.5,1,12.36,0,0,,0,0,24.1,9.4,280,1005,27.2,5,874.7,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-22T16:00:00,34,31.6,3,14.25,0,0,,0,0,25.6,5.4,260,1005,27.2,5,731.9,2.6,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-22T17:00:00,34.4,32.9,11.1,24.24,0,0,,0,0,27,4.5,70,1002.6,29.4,3.9,515.5,1.9,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-22T18:00:00,32,29.8,3,15.95,0,0,,0,0,27.4,5.4,40,1004,50,5,227.3,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-22T19:00:00,32,29.8,4,17.11,0,0,,0,0,20.5,5.4,50,1004,50,5,102.5,0.4,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-22T20:00:00,28.6,28.1,12.9,38.15,0,0,,0,0,17.3,7.4,57,1004.1,78.9,2.3,3.6,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-22T21:00:00,30,28.2,4,19.18,0,0,,0,0,37.1,18.4,360,1006,88.9,4,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-22T22:00:00,29,27.5,5,21.79,0,0,,0,0,29.5,11.2,360,1006,88.9,4,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-22T23:00:00,27.7,27.1,10.8,34.79,0,0,,0,0,29.9,5.4,344,1004.8,81.2,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-23T00:00:00,28,26.8,5,23.1,0,0,,0,0,37.1,18.4,320,1006,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T01:00:00,27,26.2,5,24.49,0,0,,0,0,35.3,16.6,330,1005,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T02:00:00,25.3,25.3,11.1,41.09,0,0,,0,0,20.2,8.5,329,1004.3,81.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-23T03:00:00,25,25,6,29.54,0,0,,0,0,37.1,14.8,310,1006,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T04:00:00,24,24,7,33.6,0,0,,0,0,29.5,11.2,10,1005,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T05:00:00,24.5,24.5,9.5,38.55,0,0,,0,0,27.7,7.5,43,1004.1,64.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-23T06:00:00,26,26,5,25.97,0,0,,0,0,37.1,13.2,300,1007,88.9,4,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T07:00:00,26,26,5,25.97,0,0,,0,0,46.4,14.8,320,1008,88.9,3,18.5,0.1,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T08:00:00,25.5,25.5,9.9,37.39,0,0,,0,0,40.7,18,325,1007.9,89.7,2.3,163.9,0.6,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-23T09:00:00,27,26.2,5,24.49,0,0,,0,0,37.1,18.4,350,1009,88.9,5,376.9,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T10:00:00,28,26.8,5,23.1,0,0,,0,0,33.5,14.8,310,1011,88.9,5,603.9,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T11:00:00,27.7,26.9,9,30.82,0,0,,0,0,21.2,1.5,289,1010.2,89.7,4.1,782,2.8,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-23T12:00:00,28,26.8,4,21.54,0,0,,0,0,30.6,7.6,300,1011,88.9,5,882.4,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T13:00:00,29,27.5,5,21.79,0,0,,0,0,42.5,18.4,280,1010,88.9,5,885.1,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T14:00:00,29.2,28,9.1,28.48,0,0,,0,0,19.1,15.6,231,1007.7,82.4,4.1,918.6,3.3,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-23T15:00:00,29,27.5,4,20.32,0,0,,0,0,18.4,14.8,120,1007,88.9,5,829.6,3,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T16:00:00,31,29,3,16.88,0,0,,0,0,15.5,11.2,240,1006,88.9,5,692.8,2.5,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T17:00:00,29.9,28.5,9.2,27.6,0,0,,0,0,17.3,4.4,85,1004.6,41.6,4.1,453.3,1.6,5,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-23T18:00:00,30,28.2,2,16.65,0,0,,0,0,17.6,7.6,140,1007,50,5,245.5,0.9,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-23T19:00:00,29,27.4,3,18.94,0,0,,0,0,14.4,7.6,150,1008,50,4,51.6,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T20:00:00,26.6,26.6,12.6,41.99,0,0,,0,0,10.4,2.5,270,1007.4,48.8,2.3,2.5,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-23T21:00:00,26,26,6,27.84,0,0,,0,0,11.5,7.6,290,1010,50,4,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T22:00:00,24,24,6,31.37,0,0,,0,0,11.9,0,0,1010,88.9,4,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-23T23:00:00,25,25,12.9,47.07,0,0,,0,0,10.4,1,270.9,1008.6,81.2,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-24T00:00:00,23,23,8,38.21,0,0,,0,0,9,3.6,292.4,1009,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T01:00:00,23,23,7,35.69,0,0,,0,0,11.5,0,0,1009,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T02:00:00,24.3,24.3,13.1,49.52,0,0,,0,0,10.1,2.5,39,1007.4,81.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-24T03:00:00,23,23,8,38.21,0,0,,0,0,6.1,7.6,50,1008,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T04:00:00,23,23,8,38.21,0,0,,0,0,5.4,0,0,1008,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T05:00:00,23,23,13.4,54.63,0,0,,0,0,6.5,0,0,1008.1,73.1,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-24T06:00:00,22,22,9,43.45,0,0,,0,0,7.9,7.6,280,1010,50,2,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T07:00:00,23,23,9,40.88,0,0,,0,0,8.3,7.6,250,1011,50,2,23,0.1,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T08:00:00,23.6,23.6,12.3,48.93,0,0,,0,0,11.9,2,275,1011.4,71.9,2.2,185,0.7,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-24T09:00:00,26,26,7,29.82,0,0,,0,0,13.7,5.4,330,1013,50,3,396.9,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T10:00:00,28,26.9,7,26.52,0,0,,0,0,28.1,5.4,320,1013,50,3,571.2,2.1,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T11:00:00,30.6,29.6,12.2,32.33,0,0,,0,0,36.4,1.7,22,1011.7,44.1,2.1,718.8,2.6,7,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-24T12:00:00,31,29.2,7,22.3,0,0,,0,0,36,11.2,90,1013,27.2,4,858,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T13:00:00,32,30,6,19.67,0,0,,0,0,33.5,14.8,80,1012,27.2,5,883.6,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T14:00:00,33.3,32,12.2,27.91,0,0,,0,0,27.7,11.7,96,1010.1,41.7,2.7,723.3,2.6,7,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-24T15:00:00,31,29.3,8,23.88,0,0,,0,0,27.7,9.4,90,1011,50,5,642.6,2.3,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T16:00:00,31,29.2,7,22.3,0,0,,0,0,29.5,11.2,90,1010,50,4,605.9,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T17:00:00,32,31.1,13.4,32.3,0,0,,0,0,32.4,7.8,90,1008.6,35.4,2.5,458,1.6,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-24T18:00:00,30,28.4,7,23.62,0,0,,0,0,29.9,14.8,110,1010,50,3,289.6,1,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-24T19:00:00,28,27.1,9,30.38,0,0,,0,0,23.4,16.6,110,1011,50,3,111.3,0.4,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T20:00:00,27.6,27.6,14.6,44.89,0,0,,0,0,14.4,3,110,1010.4,29.2,2.2,4,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-24T21:00:00,26,26,8,31.93,0,0,,0,0,16.9,11.2,110,1012,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T22:00:00,26,26,10,36.54,0,0,,0,0,20.2,11.2,120,1012,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-24T23:00:00,25.2,25.2,14.3,50.67,0,0,,0,0,22,9.8,97,1011.3,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-25T00:00:00,25,25,10,38.78,0,0,,0,0,21.6,9.4,120,1012,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T01:00:00,24,24,10,41.17,0,0,,0,0,24.8,9.4,100,1011,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T02:00:00,23.7,23.7,14,54.55,0,0,,0,0,22,7.6,106,1010.5,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-25T03:00:00,22,22,10,46.46,0,0,,0,0,19.1,9.4,110,1012,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T04:00:00,22,22,10,46.46,0,0,,0,0,18,7.6,110,1012,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T05:00:00,21.7,21.7,14.5,63.35,0,0,,0,0,17.3,6.5,62,1011.9,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-25T06:00:00,22,22,10,46.46,0,0,,0,0,15.8,9.4,120,1014,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-25T07:00:00,23,23,10,43.73,0,0,,0,0,15.5,9.4,120,1014,0,2,24.5,0.1,0,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-25T08:00:00,25.2,25.2,12.4,44.98,0,0,,0,0,20.2,9.4,140,1013.7,0,1.9,185.3,0.7,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-25T09:00:00,27,26.5,9,32.21,0,0,,0,0,24.5,16.6,140,1015,0,3,404.9,1.5,4,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-25T10:00:00,29,27.7,8,26.79,0,0,,0,0,28.1,14.8,140,1015,0,4,617.4,2.2,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-25T11:00:00,30.8,30,13.2,34.05,0,0,,0,0,29.5,14.2,161,1013.4,0,2.5,794.1,2.9,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-25T12:00:00,31,29.2,7,22.3,0,0,,0,0,29.2,11.2,140,1014,0,5,916.3,3.3,9,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-25T13:00:00,32,30,6,19.67,0,0,,0,0,27.4,9.4,150,1013,0,5,972.1,3.5,10,,Clear,clear-day,"VIDP,42181099999"
india,2023-04-25T14:00:00,33.7,32.9,13.7,29.85,0,0,,0,0,23,8,95,1010.7,30,2.7,960.3,3.5,10,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-25T15:00:00,34,31.8,6,17.58,0,0,,0,0,20.5,7.6,110,1011,27.2,5,880.6,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-25T16:00:00,34,31.8,6,17.58,0,0,,0,0,19.8,7.6,130,1010,27.2,5,736.2,2.7,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-25T17:00:00,32.9,31.6,12.1,28.3,0,0,,0,0,19.4,1.5,13,1008.4,34.5,2.7,543.2,2,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-25T18:00:00,31,29.2,7,22.3,0,0,,0,0,18.7,5.4,50,1010,50,4,327.4,1.2,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-25T19:00:00,31,29.3,8,23.88,0,0,,0,0,16.6,5.4,70,1010,50,4,114.9,0.4,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T20:00:00,27.7,28,15.9,48.65,0,0,,0,0,11.5,1.4,50,1010.3,29.2,2.3,4.3,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-25T21:00:00,28,27.2,10,32.49,0,0,,0,0,12.2,5.4,70,1011,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T22:00:00,27,26.6,10,34.45,0,0,,0,0,11.9,5.4,100,1011,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-25T23:00:00,24.7,24.7,15.8,57.42,0,0,,0,0,11.2,0,0,1009.1,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-26T00:00:00,26,26,11,39.06,0,0,,0,0,11.2,5.4,150,1010,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T01:00:00,25,25,11,41.45,0,0,,0,0,10.4,5.4,90,1009,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T02:00:00,23.6,23.6,15.7,61.22,0,0,,0,0,10.4,0,0,1008.1,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-26T03:00:00,24,24,13,50.2,0,0,,0,0,10.1,0,0,1009,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T04:00:00,23,23,12,49.93,0,0,,0,0,10.8,0,0,1009,27.2,2,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T05:00:00,22.6,22.6,14.6,60.66,0,0,,0,0,11.5,1.4,174,1008.6,29.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-26T06:00:00,24,24,11,44,0,0,,0,0,12.2,0,0,1010,27.2,2,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T07:00:00,26,26,11,39.06,0,0,,0,0,14.4,5.4,150,1011,27.2,2,25.2,0.1,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T08:00:00,26.3,26.3,14.9,49.51,0,0,,0,0,17.6,5.4,171,1010.1,29.2,2,172.2,0.6,2,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-26T09:00:00,30,28.6,9,27.06,0,0,,0,0,18,9.4,180,1012,27.2,3,370.9,1.3,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T10:00:00,32,30.4,10,25.82,0,0,,0,0,18.4,9.4,180,1012,27.2,4,552.8,2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T11:00:00,32.9,32.5,15.2,34.62,0,0,,0,0,18.4,6.9,195,1009.5,43.9,2.3,731.2,2.6,7,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-26T12:00:00,34,31.9,7,18.83,0,0,,0,0,16.6,7.6,160,1010,27.2,4,864.2,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T13:00:00,34,31.7,5,16.4,0,0,,0,0,14,7.6,90,1009,27.2,4,751.7,2.7,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T14:00:00,35.9,35.1,13.2,25.64,0,0,,0,0,15.1,7.8,259,1006.7,33,2.7,899.8,3.2,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-26T15:00:00,34,31.8,6,17.58,0,0,,0,0,14.8,7.6,260,1008,50,5,738.5,2.7,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T16:00:00,34,31.8,6,17.58,0,0,,0,0,15.1,5.4,40,1007,50,5,603.9,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T17:00:00,34.3,33.8,14.4,30.22,0,0,,0,0,16.2,6,68,1004.4,27.2,2.7,416.8,1.5,4,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-26T18:00:00,33,31.2,9,22.82,0,0,,0,0,17.6,9.4,60,1006,27.2,4,205.1,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-26T19:00:00,31,29.4,9,25.55,0,0,,0,0,16.6,5.4,80,1007,27.2,4,57.3,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T20:00:00,29.1,29.4,16.6,46.72,0,0,,0,0,16.6,1.4,96,1005.7,26.9,2.3,3.2,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-26T21:00:00,29,27.9,10,30.65,0,0,,0,0,15.5,7.6,110,1008,27.2,4,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T22:00:00,29,27.8,9,28.66,0,0,,0,0,14.8,9.4,130,1008,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-26T23:00:00,26.3,26.3,15.5,51.54,0,0,,0,0,13.7,2.5,129,1006.6,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-27T00:00:00,28,27.2,10,32.49,0,0,,0,0,11.9,7.6,120,1008,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-27T01:00:00,27,26.7,11,36.82,0,0,,0,0,16.6,7.6,130,1007,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-27T02:00:00,24.6,24.6,15.5,56.81,0,0,,0,0,16.6,0,0,1006.3,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-27T03:00:00,26,26,11,39.06,0,0,,0,0,16.6,7.6,150,1007,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-27T04:00:00,26,26,11,39.06,0,0,,0,0,15.5,7.6,140,1007,27.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-27T05:00:00,22.9,22.9,15.9,64.59,0,0,,0,0,13.3,1.4,96,1006.7,36.6,2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-27T06:00:00,24,24,11,44,0,0,,0,0,12.2,0,0,1008,50,1,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T07:00:00,26,26,12,41.73,0,0,,0,0,11.5,7.6,180,1009,27.2,1,26.4,0.1,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T08:00:00,27,27.5,16.4,52.28,0,0,,0,0,16.9,7.3,178,1008.7,35.6,1.9,180.7,0.7,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-27T09:00:00,32,30.2,9,24.14,0,0,,0,0,20.9,5.4,180,1010,50,2,386.3,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T10:00:00,34,32,8,20.16,0,0,,0,0,24.1,5.4,170,1010,50,3,612.5,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T11:00:00,34.6,34,14.2,29.32,0,0,,0,0,25.2,7.5,163,1008.3,58.4,2.1,785.6,2.8,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-27T12:00:00,35,32.5,4,14.47,0,0,,0,0,25.6,7.6,230,1009,50,4,882.1,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T13:00:00,36,33.5,4,13.69,0,0,,0,0,20.5,5.4,210,1009,50,5,852.4,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T14:00:00,37.8,36.6,11.6,20.79,0,0,,0,0,20.2,10.6,225,1005.8,35.3,4.1,861.7,3.1,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-04-27T15:00:00,37,34.3,3,12.08,0,0,,0,0,19.1,7.6,180,1007,50,5,836.3,3,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T16:00:00,37,34.4,4,12.96,0,0,,0,0,15.1,5.4,180,1006,50,5,604,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T17:00:00,36.5,35.2,11.8,22.63,0,0,,0,0,14,6.4,181,1003.8,35.6,4.3,332,1.2,3,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-04-27T18:00:00,34,31.6,4,15.29,0,0,,0,0,14.4,14.8,190,1006,50,4,196.8,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-04-27T19:00:00,26,26,12,41.71,0.1,100,rain,0,0,46.4,14.8,40,1009,88,3,72.4,0.3,0,,"Rain, Partially cloudy",rain,VIDP
india,2023-04-27T20:00:00,28.2,28.1,14.6,43.42,0,0,,0,0,25.9,14.8,31,1008.1,89.7,2.2,3.8,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-04-27T21:00:00,26,26,12,41.73,0,0,,0,0,33.5,14.8,20,1010,88.9,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-27T22:00:00,25,25,11,41.45,0,0,,0,0,23.8,14.8,90,1011,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-04-27T23:00:00,26.1,26.1,14.2,48.1,0,0,,0,0,21.2,8.5,90,1009.4,70.8,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
